id,base_product_id,name,description,retail_price,pet_type,product_type,age,unit,size,flavour,image_urls,is_active,created_at,updated_at,stock_quantity,thumbnail_url,default_rating,is_featured,label,row_index,brand,wholesale_price
378,375,AQUARIUM LS 100 CM W,A sturdy living space designed for fish (100cm) provides comfort and safety.,350.000,"[""fish""]",habitat,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/411.png,4.5,false,AQUARIUM,375,pufeit,300.000
379,375,Aquarium LS 80cm B,A well-designed living space designed for fish (80cm) provides comfort and safety.,280.000,"[""fish""]",habitat,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/412.png,3.5,false,AQUARIUM,376,pufeit,230.000
380,375,AQUARIUM LS 80 CM W,A spacious living space designed for fish (80cm) creates a suitable environment.,280.000,"[""fish""]",habitat,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/413.png,4.6,false,AQUARIUM,377,pufeit,230.000
381,375,AQUARIUM LS 60 60 cm,A spacious habitat suitable for fish (60cm) creates a suitable environment.,230.000,"[""fish""]",habitat,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/414.png,4.7,false,AQUARIUM,378,pufeit,190.000
382,375,Aquarium LS 60 60cm,A sturdy habitat suitable for fish (60cm) provides comfort and safety.,230.000,"[""fish""]",habitat,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/415.png,4.7,false,AQUARIUM,379,pufeit,190.000
383,375,LYP 120 CM 3,A sturdy living space designed for fish (120cm) creates a suitable environment.,280.000,"[""fish""]",habitat,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/416.jpeg,4.7,false,AQUARIUM,380,pufeit,120.000
384,375,LYP 100CM,A sturdy habitat suitable for fish (100cm) provides comfort and safety.,250.000,"[""fish""]",habitat,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/417.jpeg,4.6,false,AQUARIUM,381,pufeit,100.000
385,375,LYP80CM B.jpg,A sturdy habitat suitable for fish (80cm) creates a suitable environment.,220.000,"[""fish""]",habitat,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/418.jpeg,4.6,false,AQUARIUM,382,pufeit,90.000
386,375,PERFECT 150cm,A sturdy living space designed for fish (150cm) creates a suitable environment.,250.000,"[""fish""]",habitat,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/419.jpeg,4.5,false,AQUARIUM,383,pufeit,170.000
387,375,PERFECTM 120CM,A well-designed habitat suitable for fish (120cm) provides comfort and safety.,180.000,"[""fish""]",habitat,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/420.jpeg,4.4,false,AQUARIUM,384,pufeit,120.000
388,375,PERFECT 100 CM W,A well-designed habitat suitable for fish (100cm) provides comfort and safety.,165.000,"[""fish""]",habitat,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/421.jpeg,3.9,false,AQUARIUM,385,pufeit,85.000
389,375,PERFECT 100 CM,A well-designed living space designed for fish (100cm) provides comfort and safety.,165.000,"[""fish""]",habitat,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/422.jpeg,4.2,false,AQUARIUM,386,pufeit,85.000
390,375,AQUARIUM 80CM B,A sturdy habitat suitable for fish (80cm) provides comfort and safety.,115.000,"[""fish""]",habitat,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/423.jpg,4.3,false,AQUARIUM,387,pufeit,75.000
391,375,py 120 cm,A sturdy habitat suitable for fish (120cm) provides comfort and safety.,280.000,"[""fish""]",habitat,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/424.jpg,4.4,false,AQUARIUM,388,pufeit,120.000
392,392,AQUARIUM AF 535,A well-designed habitat suitable for fish provides comfort and safety.,35.000,"[""fish""]",habitat,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/425.jpeg,4.5,false,AQUARIUM,389,pufeit,25.000
393,392,AQUARIUM KFL380,A sturdy living space designed for fish provides comfort and safety.,22.000,"[""fish""]",habitat,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/426.jpg,3.5,false,AQUARIUM,390,pufeit,14.000
394,392,KFL 280,A sturdy habitat suitable for fish provides comfort and safety.,16.000,"[""fish""]",habitat,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/427.jpeg,3.8,false,AQUARIUM,391,pufeit,11.500
395,395,AQUARIUPF-285,A sturdy habitat suitable for fish provides comfort and safety.,16.000,"[""fish""]",habitat,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/428.jpeg,3.7,false,AQUARIUM,392,pufeit,9.500
396,395,PUFEIT PF 235,A sturdy habitat suitable for fish creates a suitable environment.,13.000,"[""fish""]",habitat,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/429.jpg,3.9,false,AQUARIUM,393,pufeit,6.500
397,395,Pufeit  Fish Aquarium PF200,A spacious living space designed for fish creates a suitable environment.,10.000,"[""fish""]",habitat,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/430.jpeg,4.4,false,AQUARIUM,394,pufeit,5.500
398,392,Aquarium-LX-A863,A sturdy habitat suitable for fish creates a suitable environment.,23.000,"[""fish""]",habitat,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/431.jpeg,3.5,false,AQUARIUM,395,pufeit,18.000
399,392,AQUARIUM P100,A spacious living space designed for fish provides comfort and safety.,35.000,"[""fish""]",habitat,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/432.jpeg,4.5,false,AQUARIUM,396,pufeit,28.000
400,392,AQUARIUM BL-08,A spacious living space designed for fish provides comfort and safety.,28.000,"[""fish""]",habitat,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/433.jpg,4.5,false,AQUARIUM,397,pufeit,20.000
401,392,AQUARIUM BL-80,A well-designed living space designed for fish creates a suitable environment.,25.000,"[""fish""]",habitat,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/434.jpeg,4.6,false,AQUARIUM,398,pufeit,19.000
402,402,5 IN 1 AQUARIUM,A sturdy living space designed for fish provides comfort and safety.,26.000,"[""fish""]",habitat,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/435.jpeg,4.1,false,AQUARIUM,399,pufeit,20.500
403,403,AQUARIUM MIMI 260,A well-designed habitat suitable for fish provides comfort and safety.,18.000,"[""fish""]",habitat,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/436.jpeg,4.7,false,AQUARIUM,400,pufeit,16.500
404,403,AQUARIUM MINI 200,A spacious habitat suitable for fish provides comfort and safety.,15.000,"[""fish""]",habitat,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/437.jpeg,4.7,false,AQUARIUM,401,pufeit,12.500
405,405,AQUARIUM LX-260,A well-designed living space designed for fish provides comfort and safety.,25.000,"[""fish""]",habitat,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/438.jpg,4.8,false,AQUARIUM,402,pufeit,18.000
406,405,AQUARIUM LX-220,A spacious living space designed for fish provides comfort and safety.,19.000,"[""fish""]",habitat,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/439.jpeg,4.6,false,AQUARIUM,403,pufeit,15.000
407,407,"GLASS TANK 30,30,30CM",A sturdy living space designed for fish (30cm) creates a suitable environment.,10.000,"[""fish""]",habitat,,cm,30,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/440.jpeg,3.6,false,AQUARIUM,404,pufeit,5.000
408,407,"GLASS TANK 25,25,25CM",A sturdy habitat suitable for fish (25cm) provides comfort and safety.,8.000,"[""fish""]",habitat,,cm,25,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/441.jpeg,3.8,false,AQUARIUM,405,pufeit,4.000
409,407,"GLASS TANK 20,20,20CM",A spacious living space designed for fish (20cm) creates a suitable environment.,6.000,"[""fish""]",habitat,,cm,20,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/442.jpeg,3.9,false,AQUARIUM,406,pufeit,3.000
410,410,BOYU HEATER HT-825-25W,A high-performance equipment designed for fish (25watt) built for long-lasting performance.,3.000,"[""fish""]",aquarium_equipment,,watt,25,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/443.png,3.5,false,AQUARIUM HEATER,407,BOYU,2.500
411,410,BOYU-HEATER HT-850-50W,A durable device suitable for fish (50watt) ideal for continuous use.,3.800,"[""fish""]",aquarium_equipment,,watt,50,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/444.png,4.2,false,AQUARIUM HEATER,408,BOYU,2.800
412,410,BOYU-HEATER HT-8-100-100W.,A reliable device suitable for fish (100watt) ideal for continuous use.,4.500,"[""fish""]",aquarium_equipment,,watt,100,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/445.png,4.6,false,AQUARIUM HEATER,409,BOYU,3.000
413,410,BOYU HT-8150 HEATER 150W,A durable device suitable for fish (150watt) ideal for continuous use.,5.000,"[""fish""]",aquarium_equipment,,watt,150,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/446.jpeg,3.7,false,AQUARIUM HEATER,410,BOYU,3.300
414,410,BOYU- HT8200-HEATER.200W,A high-performance equipment designed for fish (200watt) ideal for continuous use.,6.500,"[""fish""]",aquarium_equipment,,watt,200,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/447.jpeg,3.5,false,AQUARIUM HEATER,411,BOYU,3.500
415,410,BOYU- HT8300-300w HEATER,A durable device suitable for fish (300watt) ideal for continuous use.,7.000,"[""fish""]",aquarium_equipment,,watt,300,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/448.jpeg,3.6,false,AQUARIUM HEATER,412,BOYU,3.800
416,416,dophin heater 50w,A durable equipment designed for fish (50watt) ideal for continuous use.,4.000,"[""fish""]",aquarium_equipment,,watt,50,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/449.jpeg,4.4,false,AQUARIUM HEATER,413,dophin,
417,416,DOPHIN HEATER 100W,A high-performance device suitable for fish (100watt) ensures stable operation.,4.500,"[""fish""]",aquarium_equipment,,watt,100,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/450.jpeg,4.5,false,AQUARIUM HEATER,414,dophin,
418,416,DOPHIN HEATER 150W,A reliable device suitable for fish (150watt) ideal for continuous use.,5.000,"[""fish""]",aquarium_equipment,,watt,150,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/451.jpeg,3.7,false,AQUARIUM HEATER,415,dophin,
419,416,DOPHIN HEATER 200W,A high-performance device suitable for fish (200watt) built for long-lasting performance.,5.500,"[""fish""]",aquarium_equipment,,watt,200,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/452.jpeg,4.4,false,AQUARIUM HEATER,416,dophin,
420,416,DOPHIN HEATER 300W,A reliable equipment designed for fish (300watt) ideal for continuous use.,6.000,"[""fish""]",aquarium_equipment,,watt,300,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/453.jpg,3.6,false,AQUARIUM HEATER,417,dophin,4.800
421,421,RS-25W-HEATER,A high-performance equipment designed for fish (25watt) ensures stable operation.,2.000,"[""fish""]",aquarium_equipment,,watt,25,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/454.jpeg,4.6,false,AQUARIUM HEATER,418,RS Electricals,1.300
422,421,RS-50W-HEATER.,A high-performance equipment designed for fish (50watt) ideal for continuous use.,2.500,"[""fish""]",aquarium_equipment,,watt,50,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/455.jpeg,4.7,false,AQUARIUM HEATER,419,RS Electricals,1.700
423,421,RS-100W-HEATER,A high-performance equipment designed for fish (100watt) ensures stable operation.,3.000,"[""fish""]",aquarium_equipment,,watt,100,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/456.jpeg,3.8,false,AQUARIUM HEATER,420,RS Electricals,2.000
424,421,RS-200W-HEATER,A reliable equipment designed for fish (200watt) ensures stable operation.,4.000,"[""fish""]",aquarium_equipment,,watt,200,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/457.jpeg,4.0,false,AQUARIUM HEATER,421,RS Electricals,2.500
425,425,HEATER LS-25W,A high-performance equipment designed for fish (25watt) ensures stable operation.,2.000,"[""fish""]",aquarium_equipment,,watt,25,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/458.jpeg,4.3,false,AQUARIUM HEATER,422,LS series,1.300
426,425,HEATER LS-50W,A durable equipment designed for fish (50watt) built for long-lasting performance.,2.500,"[""fish""]",aquarium_equipment,,watt,50,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/459.jpeg,4.1,false,AQUARIUM HEATER,423,LS series,1.500
427,425,HEATER LS-100W,A high-performance device suitable for fish (100watt) built for long-lasting performance.,3.000,"[""fish""]",aquarium_equipment,,watt,100,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/460.jpeg,4.4,false,AQUARIUM HEATER,424,LS series,2.000
428,425,HEATER LS-200W,A reliable equipment designed for fish (200watt) ensures stable operation.,4.000,"[""fish""]",aquarium_equipment,,watt,200,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/461.jpeg,4.1,false,AQUARIUM HEATER,425,LS series,2.500
429,429,CLAMP LAMP LEDQL-X3-WHITE,A high-performance device suitable for fish ideal for continuous use.,3.000,"[""fish""]",aquarium_equipment,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/462.jpeg,3.6,false,AQUARIUM HEATER,426,Quanlong,2.200
430,429,CRYSTAL LED CLAMP QL LIGHT 150 4W,A reliable equipment designed for fish (4watt) ensures stable operation.,4.000,"[""fish""]",aquarium_equipment,,watt,4,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/463.jpeg,4.7,false,AQUARIUM HEATER,427,Quanlong,2.500
431,429,LED MODEL D-9,A durable equipment designed for fish ideal for continuous use.,3.000,"[""fish""]",aquarium_equipment,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/464.png,3.5,false,AQUARIUM HEATER,428,Quanlong,2.200
432,429,LED-X7-10W CLAMP LIGHT,A high-performance equipment designed for fish (10watt) built for long-lasting performance.,4.500,"[""fish""]",aquarium_equipment,,watt,10,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/465.jpeg,4.5,false,AQUARIUM HEATER,429,Quanlong,3.000
433,429,LED X2-400 WHITE-BLUE,A high-performance device suitable for fish ensures stable operation.,5.000,"[""fish""]",aquarium_equipment,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/466.jpeg,4.0,false,AQUARIUM HEATER,430,Quanlong,3.700
434,429,LED-X3 -6W B,A high-performance equipment designed for fish (6watt) built for long-lasting performance.,3.000,"[""fish""]",aquarium_equipment,,watt,6,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/467.jpeg,3.6,false,AQUARIUM HEATER,431,Quanlong,2.200
435,429,LED-X5 -10W-W,A high-performance equipment designed for fish (10watt) built for long-lasting performance.,4.000,"[""fish""]",aquarium_equipment,,watt,10,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/468.jpeg,3.9,false,AQUARIUM HEATER,432,Quanlong,3.500
436,429,SPOTLIGHT LED-X6-5W,A durable device suitable for fish (5watt) ensures stable operation.,4.500,"[""fish""]",aquarium_equipment,,watt,5,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/469.jpeg,4.8,false,AQUARIUM HEATER,433,Quanlong,2.800
437,437,UVA + UVB Lamp QL-X8,A durable device suitable for fish ensures stable operation.,4.500,"[""fish""]",aquarium_equipment,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/470.png,3.5,false,AQUARIUM HEATER,434,Quanlong,3.500
438,437,TURTOISE LIGHT GX-F01,A reliable equipment designed for fish ideal for continuous use.,4.500,"[""fish""]",aquarium_equipment,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/471.jpeg,3.7,false,AQUARIUM HEATER,435,roxin,3.000
439,429,LED-M3-5W WHITE LIGHT,A reliable equipment designed for fish (5watt) ideal for continuous use.,3.000,"[""fish""]",aquarium_equipment,,watt,5,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/472.jpeg,4.1,false,AQUARIUM HEATER,436,Quanlong,2.000
440,440,LED GX-200 COLORFUL,A durable device suitable for fish built for long-lasting performance.,3.500,"[""fish""]",aquarium_equipment,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/473.jpeg,3.5,false,AQUARIUM HEATER,437,roxin,2.500
441,440,LED-MODEL-20S,A reliable equipment designed for fish ensures stable operation.,2.800,"[""fish""]",aquarium_equipment,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/474.jpeg,4.2,false,AQUARIUM HEATER,438,Quanlong,1.800
442,440,LED MODEL 40S,A high-performance device suitable for fish ideal for continuous use.,4.000,"[""fish""]",aquarium_equipment,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/475.jpeg,4.0,false,AQUARIUM HEATER,439,Quanlong,2.700
443,440,LED-MODEL-60S,A high-performance device suitable for fish built for long-lasting performance.,5.500,"[""fish""]",aquarium_equipment,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/476.jpeg,4.8,false,AQUARIUM HEATER,440,Quanlong,3.500
444,440,LED-MODEL 80S,A reliable equipment designed for fish ideal for continuous use.,6.000,"[""fish""]",aquarium_equipment,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/477.jpeg,4.9,false,AQUARIUM HEATER,441,Quanlong,4.500
445,445,ASTRO MINI LIGHT AS-PL5W,A reliable device suitable for fish (5watt) ideal for continuous use.,5.000,"[""fish""]",aquarium_equipment,,watt,5,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/478.jpeg,4.5,false,AQUARIUM HEATER,442,ASTRO,
446,446,UVA-UVB Bulb,A reliable device suitable for fish ensures stable operation.,1.500,"[""fish""]",aquarium_equipment,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/479.jpeg,4.1,false,AQUARIUM HEATER,443,czysl,0.800
447,429,LED-MODEL-X5 -6W,A high-performance equipment designed for fish (6watt) ideal for continuous use.,4.000,"[""fish""]",aquarium_equipment,,watt,6,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/480.jpeg,4.5,false,AQUARIUM HEATER,444,Quanlong,2.800
448,448,LAMP 15W,A high-performance equipment designed for fish (15watt) ideal for continuous use.,1.800,"[""fish""]",aquarium_equipment,,watt,15,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/481.jpeg,4.8,false,AQUARIUM HEATER,445,Ai.M,1.300
449,448,LAMP-20W,A durable device suitable for fish (20watt) ideal for continuous use.,2.300,"[""fish""]",aquarium_equipment,,watt,20,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/482.jpeg,4.7,false,AQUARIUM HEATER,446,Ai.M,1.800
450,448,LAMP-25W,A durable device suitable for fish (25watt) ideal for continuous use.,2.800,"[""fish""]",aquarium_equipment,,watt,25,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/483.jpeg,4.2,false,AQUARIUM HEATER,447,Ai.M,
451,448,LAMP-40W,A reliable equipment designed for fish (40watt) ideal for continuous use.,3.300,"[""fish""]",aquarium_equipment,,watt,40,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/484.jpeg,3.6,false,AQUARIUM HEATER,448,Ai.M,
452,452,LED T4-100LED,A durable device suitable for fish built for long-lasting performance.,5.000,"[""fish""]",aquarium_equipment,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/485.jpg,3.7,false,AQUARIUM HEATER,449,Quanlong,3.500
453,452,LED T4-60LED,A durable device suitable for fish ensures stable operation.,3.500,"[""fish""]",aquarium_equipment,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/486.jpeg,4.1,false,AQUARIUM HEATER,450,Quanlong,2.800
454,452,LED T4-40LED,A high-performance device suitable for fish built for long-lasting performance.,3.000,"[""fish""]",aquarium_equipment,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/487.jpg,4.7,false,AQUARIUM HEATER,451,Quanlong,2.000
455,452,T4-30LED,A high-performance equipment designed for fish built for long-lasting performance.,2.500,"[""fish""]",aquarium_equipment,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/488.jpg,3.7,false,AQUARIUM HEATER,452,Quanlong,1.700
456,452,T4-20LED,A reliable equipment designed for fish built for long-lasting performance.,2.000,"[""fish""]",aquarium_equipment,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/489.jpeg,4.2,false,AQUARIUM HEATER,453,Quanlong,1.250
457,457,LED-QL-120CM-15W,A reliable equipment designed for fish (15watt) ensures stable operation.,6.500,"[""fish""]",aquarium_equipment,,watt,15,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/490.jpeg,4.1,false,AQUARIUM HEATER,454,Quanlong,5.000
458,457,LED-QL-100-12W,A reliable equipment designed for fish (12watt) ensures stable operation.,5.500,"[""fish""]",aquarium_equipment,,watt,12,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/491.jpeg,3.7,false,AQUARIUM HEATER,455,Quanlong,4.500
459,459,COLOR CHANGING WATER GRASS QL-20,A high-performance device suitable for fish built for long-lasting performance.,13.500,"[""fish""]",aquarium_equipment,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/492.jpeg,4.0,false,AQUARIUM HEATER,456,Quanlong,7.000
460,457,LED QL-80CM 10W,A durable equipment designed for fish (10watt) built for long-lasting performance.,5.000,"[""fish""]",aquarium_equipment,,watt,10,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/493.jpeg,4.4,false,AQUARIUM HEATER,457,Quanlong,4.000
461,457,LED-QL-60 LED-8W,A reliable equipment designed for fish (8watt) built for long-lasting performance.,4.000,"[""fish""]",aquarium_equipment,,watt,8,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/494.jpeg,4.7,false,AQUARIUM HEATER,458,Quanlong,3.500
462,462,LIGHT &BYY-250 AIR STONE 25CM,A durable equipment designed for fish (25cm) ideal for continuous use.,3.000,"[""fish""]",aquarium_equipment,,cm,25,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/495.jpeg,3.5,false,AQUARIUM HEATER,459,baoyule,2.400
463,462,LIGHT & BYY-350 AIR STONE 35CM,A durable equipment designed for fish (35cm) ensures stable operation.,4.500,"[""fish""]",aquarium_equipment,,cm,35,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/496.jpeg,3.9,false,AQUARIUM HEATER,460,baoyule,3.000
464,462,LIGHT &BYY-450 AIR STONE 45CM,A durable device suitable for fish (45cm) ideal for continuous use.,5.500,"[""fish""]",aquarium_equipment,,cm,45,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/497.jpeg,3.5,false,AQUARIUM HEATER,461,baoyule,3.500
465,465,AIR PUMP CP-60,A reliable equipment designed for fish ensures stable operation.,75.000,"[""fish""]",aquarium_equipment,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/498.jpeg,4.4,false,AIR PUMP,462,Hailea,45.000
